name,manufacturer,price,speed,ramType,speedMHz,formFactor,moduleCount,capacityGBs,color,casLatency,firstWordLatency,voltage,isECC,isRegistered,hasHeatSpreader,URL
Corsair Dominator Platinum RGB 16 GB,Corsair,N/A,DDR4-3000,DDR4,3000,DIMM,2,16,Black,15,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/v6CD4D/corsair-dominator-platinum-rgb-16-gb-2-x-8-gb-ddr4-3000-memory-cmt16gx4m2c3000c15
TEAMGROUP T-Force Vulcan Z 32 GB,TEAMGROUP,N/A,DDR4-3200,DDR4,3200,DIMM,2,32,Red,16,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/yMJtt6/team-t-force-vulcan-z-32-gb-2-x-16-gb-ddr4-3200-memory-tlzrd432g3200hc16cdc01
Crucial Ballistix 16 GB,Crucial,N/A,DDR4-2400,DDR4,2400,DIMM,2,16,Black,16,13.333,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/yy848d/crucial-ballistix-16-gb-2-x-8-gb-ddr4-2400-memory-bl2k8g24c16u4b
Crucial Ballistix 32 GB,Crucial,N/A,DDR4-2666,DDR4,2666,DIMM,2,32,Black,16,12.003,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/Xh2bt6/crucial-ballistix-32-gb-2-x-16-gb-ddr4-2666-memory-bl2k16g26c16u4b
Crucial Ballistix 64 GB,Crucial,N/A,DDR4-3600,DDR4,3600,DIMM,2,64,White,16,8.889,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/xWmFf7/crucial-ballistix-64-gb-2-x-32-gb-ddr4-3600-memory-bl2k32g36c16u4w
GeIL GeIL EVO POTENZA AMD 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model GAPR416GB3000C16ADC 16 GB,GeIL,N/A,DDR4-3000,DDR4,3000,DIMM,2,16,Red / Black,16,10.667,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/xnXYcf/geil-evo-potenza-16-gb-2-x-8-gb-ddr4-3000-memory-gapr416gb3000c16adc
TEAMGROUP T-Force Vulcan Z 8 GB,TEAMGROUP,N/A,DDR4-3600,DDR4,3600,DIMM,1,8,Red / Black,18,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/jxzFf7/team-t-force-vulcan-z-8-gb-1-x-8-gb-ddr4-3600-cl18-memory-tlzrd48g3600hc18j01
Acer Predator Apollo RGB 32 GB,Acer,N/A,DDR4-3200,DDR4,3200,DIMM,2,32,Silver / Black,16,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/vW6p99/acer-predator-apollo-32-gb-2-x-16-gb-ddr4-3200-cl16-memory-bl9bwwr235
TEAMGROUP T-Force Vulcan Z 32 GB,TEAMGROUP,N/A,DDR4-3600,DDR4,3600,DIMM,2,32,Gray,14,7.778,1.45,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/jb92FT/team-t-force-vulcan-z-32-gb-2-x-16-gb-ddr4-3600-cl14-memory-tlzgd432g3600hc14cdc01
TEAMGROUP T-Force Zeus 32 GB,TEAMGROUP,N/A,DDR4-3200,DDR4,3200,DIMM,2,32,Red / Silver,16,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/3ZbTwP/teamgroup-t-force-zeus-32-gb-2-x-16-gb-ddr4-3200-cl16-memory-ttzd432g3200hc16fdc01
TEAMGROUP T-Create Expert 32 GB,TEAMGROUP,N/A,DDR4-3200,DDR4,3200,DIMM,2,32,Gray,14,8.75,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/YQvdnQ/teamgroup-t-create-expert-32-gb-2-x-16-gb-ddr4-3200-cl14-memory-ttced432g3200hc14bdc01
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 8 GB,TEAMGROUP,N/A,DDR4-3200,DDR4,3200,DIMM,1,8,Black / Gold,16,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/9fwypg/teamgroup-t-force-delta-tuf-gaming-alliance-rgb-8-gb-1-x-8-gb-ddr4-3200-cl16-memory-tf9d48g3200hc16c01
ADATA XPG GAMMIX D45 32 GB,ADATA,N/A,DDR4-3600,DDR4,3600,DIMM,2,32,Black,18,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/nm92FT/adata-xpg-gammix-d45-32-gb-2-x-16-gb-ddr4-3600-cl18-memory-ax4u360016g18i-dcbkd45
HP V6 16 GB,HP,N/A,DDR4-3000,DDR4,3000,DIMM,2,16,Blue,16,10.667,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/dXPQzy/hp-v6-16-gb-2-x-8-gb-ddr4-3000-cl16-memory-7te39aaabc
Corsair Dominator Platinum RGB 32 GB,Corsair,N/A,DDR5-6000,DDR5,6000,DIMM,2,32,Black,36,12,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/p6wypg/corsair-dominator-platinum-rgb-32-gb-2-x-16-gb-ddr5-6000-cl36-memory-cmt32gx5m2d6000c36
TEAMGROUP T-Force Vulcan 32 GB,TEAMGROUP,N/A,DDR5-6000,DDR5,6000,DIMM,2,32,Black,28,9.333,1.4,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/pbxxFT/teamgroup-t-force-vulcan-32-gb-2-x-16-gb-ddr5-6000-cl28-memory-flbd532g6000hc28adc01
Corsair Dominator Titanium First Edition 64 GB,Corsair,N/A,DDR5-6000,DDR5,6000,DIMM,2,64,Gray,30,10,1.4,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/7sCZxr/corsair-dominator-titanium-first-edition-64-gb-2-x-32-gb-ddr5-6000-cl30-memory-cmp64gx5m2x6000z30fe
Kingston KTD-PE426D8/16G 16 GB,Kingston,N/A,DDR4-2666,DDR4,2666,DIMM,1,16,Green,19,14.254,1.2,TRUE,TRUE,FALSE,https://pcpartpicker.com/product/62qPxr/kingston-ktd-pe426d816g-16-gb-1-x-16-gb-registered-ddr4-2666-cl19-memory-ktd-pe426d816g
ADATA XPG SPECTRIX D35G RGB 8 GB,ADATA,N/A,DDR4-3600,DDR4,3600,DIMM,1,8,White,18,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/GJKscf/adata-xpg-spectrix-d35g-rgb-8-gb-1-x-8-gb-ddr4-3600-cl18-memory-ax4u36008g18i-swhd35g
Klevv Urbane V RGB 64 GB,Klevv,N/A,DDR5-6400,DDR5,6400,DIMM,2,64,White,30,9.375,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/xPyH99/klevv-urbane-v-rgb-64-gb-2-x-32-gb-ddr5-6400-cl30-memory-kd5bgua80-64a320m
Lexar Ares RGB 2nd Gen 32 GB,Lexar,N/A,DDR5-6400,DDR5,6400,DIMM,2,32,Silver,30,9.375,1.4,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/DMVfrH/lexar-ares-rgb-2nd-gen-32-gb-2-x-16-gb-ddr5-6400-cl30-memory-ld5u16g64c30sr-rgd
ADATA XPG Lancer Blade 32 GB,ADATA,N/A,DDR5-5600,DDR5,5600,DIMM,1,32,Black,46,16.429,1.4,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/ch3WGX/adata-xpg-lancer-blade-32-gb-1-x-32-gb-ddr5-5600-cl46-memory-ax5u5600c4632g-slabbk
ADATA XPG Lancer Blade 16 GB,ADATA,N/A,DDR5-5600,DDR5,5600,DIMM,2,16,White,46,16.429,1.4,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/T6DnTW/adata-xpg-lancer-blade-16-gb-2-x-8-gb-ddr5-5600-cl46-memory-ax5u5600c468g-dtlabwh
TEAMGROUP T-Create Expert 32 GB,TEAMGROUP,N/A,DDR5-6400,DDR5,6400,DIMM,2,32,Black / Gold,30,9.375,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/wyy8TW/teamgroup-t-create-expert-32-gb-2-x-16-gb-ddr5-6400-cl30-memory-ctced532g6400hc30cdc01
Kingston ValueRAM 16 GB,Kingston,$85.79+,DDR4-3200,DDR4,3200,SODIMM,1,16,N/A,22,13.75,1.2,FALSE,FALSE,FALSE,https://pcpartpicker.com/product/xQH7YJ/kingston-valueram-16-gb-1-x-16-gb-ddr4-3200-cl22-memory-kvr32s22s816
Crucial CT16G4SFD824A 16 GB,Crucial,$75.98+,DDR4-2400,DDR4,2400,SODIMM,1,16,Black / Green,17,14.167,1.2,FALSE,FALSE,FALSE,https://pcpartpicker.com/product/pXCrxr/crucial-16gb-1-x-16gb-ddr4-2400-memory-ct16g4sfd824a
Kingston FURY Renegade 32 GB,Kingston,N/A,DDR4-2666,DDR4,2666,DIMM,2,32,Black,13,9.752,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/92stt6/kingston-fury-renegade-32-gb-2-x-16-gb-ddr4-2666-cl13-memory-kf426c13rb1k232
G.Skill Ripjaws S5 96 GB,G.Skill,$929.99 ,DDR5-5200,DDR5,5200,DIMM,2,96,White,40,15.385,1.1,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/2bbRsY/gskill-ripjaws-s5-96-gb-2-x-48-gb-ddr5-5200-cl40-memory-f5-5200j4040a48gx2-rs5w
G.Skill Trident Z5 RGB 32 GB,G.Skill,N/A,DDR5-6000,DDR5,6000,DIMM,2,32,Silver / Black,40,13.333,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/83kWGX/gskill-trident-z5-rgb-32-gb-2-x-16-gb-ddr5-6000-cl40-memory-f5-6000j4040f16gx2-tz5rs
Crucial CT2K8G4DFS832A 16 GB,Crucial,$115.79+,DDR4-3200,DDR4,3200,DIMM,2,16,Green / Black,22,13.75,1.2,FALSE,FALSE,FALSE,https://pcpartpicker.com/product/YcdxFT/crucial-16-gb-2-x-8-gb-ddr4-3200-memory-ct2k8g4dfs832a
Kingston Fury Renegade RGB 48 GB,Kingston,N/A,DDR5-6400,DDR5,6400,DIMM,2,48,Silver / Black,32,10,1.4,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/gFNYcf/kingston-fury-renegade-rgb-48-gb-2-x-24-gb-ddr5-6400-cl32-memory-kf564c32rsak2-48
G.Skill Flare X5 64 GB,G.Skill,N/A,DDR5-5200,DDR5,5200,DIMM,2,64,Black,40,15.385,1.1,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/mppD4D/gskill-flare-x5-64-gb-2-x-32-gb-ddr5-5200-cl40-memory-f5-5200j4040a32gx2-fx5
G.Skill Trident Z5 RGB 32 GB,G.Skill,$412.05 ,DDR5-5600,DDR5,5600,DIMM,2,32,Silver / Black,40,14.286,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/2MddnQ/gskill-trident-z5-rgb-32-gb-2-x-16-gb-ddr5-5600-cl40-memory-f5-5600j4040c16gx2-tz5rs
G.Skill Trident Z RGB 16 GB,G.Skill,N/A,DDR4-3600,DDR4,3600,DIMM,2,16,Black,19,10.556,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/mXNv6h/gskill-trident-z-rgb-16gb-2-x-8gb-ddr4-3600-memory-f4-3600c19d-16gtzrb
Silicon Power XPOWER Turbine RGB 32 GB,Silicon Power,N/A,DDR4-3600,DDR4,3600,DIMM,2,32,Silver / Black,18,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/BdXJ7P/silicon-power-xpower-turbine-rgb-32-gb-2-x-16-gb-ddr4-3600-cl18-memory-sp032gxlzu360bdb
Kingston FURY Renegade 32 GB,Kingston,N/A,DDR4-3200,DDR4,3200,DIMM,2,32,Black,16,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/kWQcCJ/kingston-fury-renegade-32-gb-2-x-16-gb-ddr4-3200-cl16-memory-kf432c16rb1k232
G.Skill Trident Z5 RGB 64 GB,G.Skill,N/A,DDR5-5600,DDR5,5600,DIMM,2,64,White / Black,28,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/mb92FT/gskill-trident-z5-rgb-64-gb-2-x-32-gb-ddr5-5600-cl28-memory-f5-5600j2834f32gx2-tz5rs
Kingston FURY Beast RGB 32 GB,Kingston,N/A,DDR5-6000,DDR5,6000,DIMM,1,32,Black,40,13.333,1.25,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/LFTZxr/kingston-fury-beast-rgb-32-gb-1-x-32-gb-ddr5-6000-cl40-memory-kf560c40bba-32
TEAMGROUP Xtreem ARGB 48 GB,TEAMGROUP,N/A,DDR5-7200,DDR5,7200,DIMM,2,48,White,34,9.444,1.4,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/HVrqqs/teamgroup-xtreem-argb-48-gb-2-x-24-gb-ddr5-7200-cl34-memory-ffad548g7200hc34adc01
G.Skill Trident Z RGB 64 GB,G.Skill,N/A,DDR4-3200,DDR4,3200,DIMM,4,64,Black,14,8.75,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/qzJkcf/gskill-trident-z-rgb-64gb-4-x-16gb-ddr4-3200-memory-f4-3200c14q-64gtzr
G.Skill Trident Z RGB 32 GB,G.Skill,N/A,DDR4-4000,DDR4,4000,DIMM,2,32,Black,16,8,1.4,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/fcwkcf/gskill-trident-z-rgb-32-gb-2-x-16-gb-ddr4-4000-cl16-memory-f4-4000c16d-32gtzr
GeIL Orion AMD Edition 16 GB,GeIL,N/A,DDR4-3600,DDR4,3600,DIMM,2,16,Red,18,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/twBhP6/geil-orion-amd-edition-16-gb-2-x-8-gb-ddr4-3600-cl18-memory-gaor416gb3600c18bdc
Kingston Server Premier 32 GB,Kingston,$399.99 ,DDR4-3200,DDR4,3200,DIMM,1,32,N/A,22,13.75,1.2,TRUE,TRUE,FALSE,https://pcpartpicker.com/product/VZbTwP/kingston-server-premier-32-gb-1-x-32-gb-registered-ddr4-3200-cl22-memory-ksm32rd432mrr
Kingston FURY Beast 16 GB,Kingston,N/A,DDR4-2666,DDR4,2666,DIMM,1,16,Black,16,12.003,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/6PpzK8/kingston-fury-beast-16-gb-1-x-16-gb-ddr4-2666-cl16-memory-kf426c16bb116
Kingston FURY Renegade Pro 128 GB,Kingston,$999.99 ,DDR5-6400,DDR5,6400,DIMM,4,128,Black,32,10,1.4,TRUE,TRUE,FALSE,https://pcpartpicker.com/product/QBn9TW/kingston-fury-renegade-pro-128-gb-4-x-32-gb-registered-ddr5-6400-cl32-memory-kf564r32rbk4-128
G.Skill Trident Z5 Royal 48 GB,G.Skill,N/A,DDR5-8200,DDR5,8200,DIMM,2,48,Silver,40,9.756,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/zdcBD3/gskill-trident-z5-royal-48-gb-2-x-24-gb-ddr5-8200-cl40-memory-f5-8200j4052f24gx2-tr5s
Patriot Extreme Performance 32 GB,Patriot,$196.51+,DDR4-2133,DDR4,2133,DIMM,4,32,Black / White,15,14.065,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/77YWGX/patriot-memory-px432g240c5qk
Silicon Power SP004GBLTU160N02 4 GB,Silicon Power,$13.04 ,DDR3-1600,DDR3,1600,DIMM,1,4,Black / Green,11,13.75,1.5,FALSE,FALSE,FALSE,https://pcpartpicker.com/product/3XL7YJ/silicon-power-memory-sp004gbltu160n02
Patriot Viper Steel 16 GB,Patriot,N/A,DDR4-4133,DDR4,4133,DIMM,2,16,Silver / Black,19,9.194,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/FtZFf7/patriot-viper-steel-16-gb-2-x-8-gb-ddr4-4133-cl19-memory-pvs416g413c9k
Kingston FURY 32 GB,Kingston,N/A,DDR4-3200,DDR4,3200,DIMM,2,32,Black,16,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/ZJjNnQ/kingston-fury-32-gb-2-x-16-gb-ddr4-3200-cl16-memory-hx432c16fb4k232
TEAMGROUP T-Force Delta RGB 16 GB,TEAMGROUP,N/A,DDR4-3200,DDR4,3200,DIMM,1,16,Black,16,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/vNhFf7/team-t-force-delta-rgb-16-gb-1-x-16-gb-ddr4-3200-cl16-memory-tf3d416g3200hc16f01
ADATA XPG LANCER RGB 16 GB,ADATA,N/A,DDR5-7200,DDR5,7200,DIMM,1,16,Black,34,9.444,1.4,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/2cmNnQ/adata-xpg-lancer-rgb-16-gb-1-x-16-gb-ddr5-7200-cl34-memory-ax5u7200c3416g-clarbk
G.Skill Trident Z5 48 GB,G.Skill,N/A,DDR5-8000,DDR5,8000,DIMM,2,48,Black,38,9.5,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/zDJBD3/gskill-trident-z5-48-gb-2-x-24-gb-ddr5-8000-cl38-memory-f5-8000j3848f24gx2-tz5k
G.Skill Trident Z5 Royal 32 GB,G.Skill,N/A,DDR5-7800,DDR5,7800,DIMM,2,32,Silver,36,9.231,1.45,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/GY7MnQ/gskill-trident-z5-royal-32-gb-2-x-16-gb-ddr5-7800-cl36-memory-f5-7800j3646h16gx2-tr5s
Mushkin Proline 8 GB,Mushkin,N/A,DDR3-1600,DDR3,1600,DIMM,1,8,Black / Green,11,13.75,1.5,TRUE,FALSE,FALSE,https://pcpartpicker.com/product/fqqbt6/mushkin-memory-992025
G.Skill Ripjaws 4 16 GB,G.Skill,N/A,DDR4-2400,DDR4,2400,DIMM,2,16,Red,15,12.5,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/ydCrxr/gskill-memory-f42400c15d16grr
Kingston HyperX Fury 32 GB,Kingston,N/A,DDR4-3200,DDR4,3200,DIMM,2,32,Black / White,18,11.25,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/PNKcCJ/kingston-hyperx-fury-32-gb-2-x-16-gb-ddr4-3200-memory-hx432c18fbk232
G.Skill Trident Z Royal 32 GB,G.Skill,N/A,DDR4-3200,DDR4,3200,DIMM,4,32,Gold,16,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/wZndnQ/gskill-trident-z-royal-32-gb-4-x-8-gb-ddr4-3200-memory-f4-3200c16q-32gtrg
G.Skill Trident Z RGB 32 GB,G.Skill,N/A,DDR4-3600,DDR4,3600,DIMM,2,32,Black,16,8.889,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/6z6qqs/gskill-trident-z-rgb-32-gb-2-x-16-gb-ddr4-3600-memory-f4-3600c16d-32gtzr
Kingston HyperX Predator RGB 16 GB,Kingston,N/A,DDR4-3600,DDR4,3600,DIMM,2,16,Black,17,9.444,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/k4gQzy/kingston-hyperx-predator-rgb-16-gb-2-x-8-gb-ddr4-3600-memory-hx436c17pb4ak216
Kingston HyperX Predator RGB 32 GB,Kingston,N/A,DDR4-3000,DDR4,3000,DIMM,2,32,Black,15,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/9sK2FT/kingston-hyperx-predator-rgb-32-gb-2-x-16-gb-ddr4-3000-memory-hx430c15pb3ak232
Thermaltake TOUGHRAM RGB 16 GB,Thermaltake,N/A,DDR4-3600,DDR4,3600,DIMM,2,16,White / Silver,18,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/DV2bt6/thermaltake-toughram-rgb-16-gb-2-x-8-gb-ddr4-3600-memory-r022d408gx2-3600c18a
G.Skill Trident Z RGB 256 GB,G.Skill,N/A,DDR4-3600,DDR4,3600,DIMM,8,256,Black,18,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/6VH8TW/gskill-trident-z-rgb-256-gb-8-x-32-gb-ddr4-3600-memory-f4-3600c18q2-256gtzr
TEAMGROUP T-Create Expert 64 GB,TEAMGROUP,N/A,DDR4-3600,DDR4,3600,DIMM,2,64,Gray,18,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/MFstt6/teamgroup-t-create-expert-64-gb-2-x-32-gb-ddr4-3600-cl18-memory-ttced464g3600hc18jdc01
Kingston FURY Beast 16 GB,Kingston,N/A,DDR4-2666,DDR4,2666,DIMM,4,16,Black,16,12.003,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/ZjrRsY/kingston-fury-beast-16-gb-4-x-4-gb-ddr4-2666-cl16-memory-kf426c16bbk416
Acer Predator Hermes RGB 32 GB,Acer,N/A,DDR5-6800,DDR5,6800,DIMM,2,32,Silver,32,9.412,1.4,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/jhpQzy/acer-predator-hermes-rgb-32-gb-2-x-16-gb-ddr5-6800-cl32-memory-bl9bwwr401
G.Skill Ripjaws S5 64 GB,G.Skill,N/A,DDR5-5600,DDR5,5600,DIMM,2,64,Black,46,16.429,1.1,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/6qjRsY/gskill-ripjaws-s5-64-gb-2-x-32-gb-ddr5-5600-cl46-memory-f5-5600j4645a32gx2-rs5k
Kingston ValueRAM 2 GB,Kingston,N/A,DDR3-1333,DDR3,1333,DIMM,1,2,Green,9,13.503,1.5,FALSE,FALSE,FALSE,https://pcpartpicker.com/product/MfLypg/kingston-memory-kvr1333d3n92g
Kingston Value 4 GB,Kingston,N/A,DDR3-1333,DDR3,1333,DIMM,2,4,Green,9,13.503,1.5,FALSE,FALSE,FALSE,https://pcpartpicker.com/product/ckMFf7/kingston-memory-kvr1333d3s8n9k24g
Corsair Vengeance 32 GB,Corsair,N/A,DDR3-1600,DDR3,1600,DIMM,4,32,Black / Silver,9,11.25,1.5,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/G3xfrH/corsair-memory-cmz32gx3m4x1600c10
Kingston HyperX Fury 16 GB,Kingston,N/A,DDR3-1333,DDR3,1333,DIMM,2,16,Red / Silver,9,13.503,1.5,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/6PtCmG/kingston-memory-hx313c9frk216
Crucial Ballistix Sport 8 GB,Crucial,N/A,DDR4-2400,DDR4,2400,DIMM,2,8,Gray / Silver,16,13.333,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/8hDwrH/crucial-memory-bls2k4g4d240fsa
Kingston ValueRAM 4 GB,Kingston,N/A,DDR4-2133,DDR4,2133,DIMM,1,4,Black / Gray,15,14.065,1.2,FALSE,FALSE,FALSE,https://pcpartpicker.com/product/qVYWGX/kingston-memory-kvr21n15s84
Corsair Vengeance LPX 16 GB,Corsair,N/A,DDR4-2133,DDR4,2133,DIMM,2,16,Red,13,12.189,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/yRkwrH/corsair-memory-cmk16gx4m2a2133c13r
Corsair Vengeance LPX 8 GB,Corsair,N/A,DDR4-2666,DDR4,2666,DIMM,1,8,Red,16,12.003,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/sBZ2FT/corsair-memory-cmk8gx4m1a2666c16r
Corsair Vengeance LPX 32 GB,Corsair,N/A,DDR4-2400,DDR4,2400,DIMM,2,32,Red,15,12.5,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/NCL7YJ/corsair-memory-cmk32gx4m2a2400c14r
Corsair Vengeance LPX 32 GB,Corsair,N/A,DDR4-2666,DDR4,2666,DIMM,2,32,Red,16,12.003,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/nDx9TW/corsair-memory-cmk32gx4m2a2666c16r
G.Skill Trident Z 16 GB,G.Skill,N/A,DDR4-3000,DDR4,3000,DIMM,2,16,Red / Silver,15,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/ZskwrH/gskill-memory-f43000c15d16gtzb
G.Skill Trident Z 32 GB,G.Skill,N/A,DDR4-2800,DDR4,2800,DIMM,2,32,Pink / Silver,14,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/r68H99/gskill-memory-f42800c14d32gtz
Crucial CT4K16G4DFD8213 64 GB,Crucial,$359.79+,DDR4-2133,DDR4,2133,DIMM,4,64,Black / Green,15,14.065,1.2,FALSE,FALSE,FALSE,https://pcpartpicker.com/product/RC648d/crucial-memory-ct4k16g4dfd8213
TEAMGROUP T-Force Delta RGB 32 GB,TEAMGROUP,N/A,DDR4-2400,DDR4,2400,DIMM,2,32,Black,15,12.5,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/CXHRsY/team-t-force-delta-rgb-32gb-2-x-16gb-ddr4-2400-memory-tf3d432g2400hc15bdc01
TEAMGROUP T-Force Delta RGB 16 GB,TEAMGROUP,N/A,DDR4-2400,DDR4,2400,DIMM,2,16,White,15,12.5,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/FD8j4D/team-t-force-delta-rgb-16gb-2-x-8gb-ddr4-2400-memory-tf4d416g2400hc15bdc01
Crucial Ballistix Sport LT 8 GB,Crucial,N/A,DDR4-2666,DDR4,2666,DIMM,2,8,White / Silver,16,12.003,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/Q4ndnQ/crucial-ballistix-sport-lt-8gb-2-x-4gb-ddr4-2666-memory-bls2k4g4d26bfsc
ADATA XPG V1.0 8 GB,ADATA,N/A,DDR3-1600,DDR3,1600,DIMM,2,8,Red / White,11,13.75,1.5,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/qWc48d/adata-xpg-v10-82gb-2-x-41gb-ddr3-1600-memory-ax3u1600w4g11-dr
Corsair Vengeance LPX 64 GB,Corsair,N/A,DDR4-2933,DDR4,2933,DIMM,8,64,Black / Yellow,16,10.91,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/xkfhP6/corsair-vengeance-lpx-64gb-8-x-8gb-ddr4-2933-memory-cmk64gx4m8z2933c16
ADATA XPG GAMMIX D10 32 GB,ADATA,N/A,DDR4-2666,DDR4,2666,DIMM,2,32,Red / Silver,16,12.003,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/p2rmP6/adata-xpg-gammix-d10-32gb-2-x-16gb-ddr4-2666-memory-ax4u2666316g16-drg
G.Skill Ripjaws V 16 GB,G.Skill,N/A,DDR4-2666,DDR4,2666,DIMM,2,16,Red / Black,19,14.254,1.2,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/yVGxFT/gskill-ripjaws-v-16gb-2-x-8gb-ddr4-2666-memory-f4-2666c19d-16gvr
Corsair Vengeance RGB Pro 64 GB,Corsair,N/A,DDR4-3600,DDR4,3600,DIMM,4,64,White,18,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/QyTPxr/corsair-vengeance-rgb-pro-64gb-4-x-16gb-ddr4-3600-memory-cmw64gx4m4k3600c18w
Corsair Vengeance RGB Pro 32 GB,Corsair,N/A,DDR4-3466,DDR4,3466,DIMM,2,32,Black,16,9.233,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/rcvbt6/corsair-vengeance-rgb-pro-32gb-2-x-16gb-ddr4-3466-memory-cmw32gx4m2c3466c16
Patriot Viper Steel 16 GB,Patriot,N/A,DDR4-4000,DDR4,4000,DIMM,2,16,Silver / Black,19,9.5,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/YTKcCJ/patriot-viper-steel-16-gb-2-x-8-gb-ddr4-4000-cl19-memory-pvs416g400c9k
Crucial Ballistix Sport LT 32 GB,Crucial,N/A,DDR4-3000,DDR4,3000,DIMM,2,32,Silver / Black,15,10,1.35,FALSE,FALSE,TRUE,https://pcpartpicker.com/product/2M97YJ/crucial-ballistix-sport-lt-32-gb-2-x-16-gb-ddr4-3000-memory-bls2k16g4d30aesb
